FileCode,IMDBRating,Filename,Tokens,AWL,TTR,AMP,ANDC,[BEMA],[BYPA],CAUS,CONC,COND,CONJ,[CONT],DEMO,DEMP,DPAR,DWNT,EMPH,EX,FPP1,GER,HDG,INPR,JJ,NEMD,NN,NOMZ,OSUB,[PASS],[PASTP],[PEAS],PHC,PIN,[PIRE],PIT,PLACE,POMD,PRED,[PRESP],[PRIV],PRMD,[PROD],[PUBV],RB,[SERE],[SMP],[SPAU],[SPIN],SPP2,[STPR],[SUAV],SYNE,THAC,[THATD],THVC,TIME,TO,TOBJ,TPP3,TSUB,VBD,VPRT,[WHCL],[WHOBJ],[WHQU],[WHSUB],[WZPAST],[WZPRES],XX0
tt0432373,4.5,Vegas Baby_0432373,22411,4.16,225,0.21,0.19,1.68,0.07,0.04,0.01,0.12,0.02,2.64,0.44,0.51,0.12,0.11,0.59,0.12,3.07,0.36,0.04,0.03,3.61,0.05,31.08,0.5,0.05,0.4,0.08,0.18,0.74,8.91,0,1.08,0.64,0.38,0.5,0.38,1.48,0.46,0.21,0.21,3.05,0.04,0.06,0.24,0,1.76,0.34,0.16,0.09,0,0.32,0.05,0.39,1,0.01,5.05,0.08,0.88,10.32,0.08,0.01,0.2,0.07,0.06,0.29,0.77
tt7043012,5.7,Velvet Buzzsaw_7043012,21530,4.49,242,0.16,0.12,1.53,0.03,0.03,0,0.13,0.02,2.53,0.33,0.53,0.06,0.1,1.08,0.16,3.79,1.19,0.02,0.05,4,0.05,30.54,1.11,0.07,0.49,0.12,0.13,1.1,8.93,0.03,1.17,0.88,0.28,0.45,0.55,2.07,0.28,0.12,0.33,2.69,0.01,0.11,0.13,0,1.94,0.26,0.24,0.16,0,0.52,0.01,0.4,1.07,0.02,2.83,0.06,2.37,8.06,0.11,0.02,0.12,0.03,0.12,1.06,0.74
tt0120879,6.9,Velvet Goldmine_0120879,20810,4.49,253,0.14,0.36,1.05,0.07,0.05,0.03,0.1,0.02,1.14,0.28,0.23,0.11,0.11,0.43,0.12,2,0.57,0.02,0.06,5.64,0.08,33.97,0.74,0.08,0.49,0.22,0.19,0.88,10.12,0.03,0.86,0.65,0.21,0.31,0.67,1.36,0.22,0.06,0.23,3.04,0,0.1,0.17,0,1.17,0.32,0.12,0.06,0.01,0.27,0.07,0.46,1.29,0.04,3.42,0.04,1.43,7.64,0.05,0.02,0.11,0.08,0.06,0.45,0.39
tt0052357,8.2,Vertigo_0052357,34285,4.1,209,0.1,1.43,1.14,0.02,0.04,0.06,0.07,0.01,1.64,0.3,0.25,0.15,0.22,0.28,0.27,2.43,0.35,0,0.07,3.63,0.06,27.39,0.74,0.08,0.38,0.11,0.29,0.46,8.94,0.04,1.09,0.94,0.3,0.38,0.35,1.41,0.65,0.14,0.18,4.26,0.02,0.08,0.13,0,1.51,0.34,0.36,0.13,0.01,0.25,0.11,0.55,1.32,0.02,5.52,0.05,1.67,8.66,0.08,0.01,0.12,0.04,0.04,0.38,0.72
tt0124198,6.3,Very Bad Things_0124198,19050,4.16,229,0.18,0.3,2.16,0.01,0.02,0,0.13,0.01,3.04,0.48,0.65,0.1,0.1,0.83,0.14,4.08,0.53,0.06,0.16,3.85,0.06,31.14,0.73,0.07,0.42,0.1,0.22,0.75,7.8,0.01,1.13,0.4,0.36,0.67,0.23,1.45,0.48,0.34,0.44,3.13,0.02,0.08,0.18,0.02,2.28,0.4,0.18,0.13,0,0.29,0.08,0.39,1.18,0.04,3.22,0.04,1.75,9.49,0.1,0.01,0.33,0.08,0.05,0.38,1.23
tt3072988,5.8,Vic the Viking_3072988,21474,4.22,210,0.13,0.43,1.68,0.04,0.03,0.03,0.2,0.11,2.36,0.37,0.5,0.1,0.19,0.61,0.35,2.33,1.06,0.06,0.09,3.54,0.18,26.73,0.64,0.04,0.46,0.05,0.47,0.74,8.55,0.02,1.43,0.77,0.53,0.53,0.22,1.78,0.49,0.27,0.23,4.05,0.01,0.09,0.34,0,1.94,0.31,0.1,0.15,0.01,0.39,0.07,0.52,1.47,0.05,4.62,0.07,0.93,10.25,0.07,0.02,0.25,0.11,0.06,0.26,1.23
tt0497465,7.1,Vicky Cristina Barcelona_0497465,24049,4.15,203,0.21,0.44,1.92,0,0.1,0.02,0.19,0.03,3.28,0.39,0.53,0.2,0.07,0.63,0.07,4.47,0.37,0.07,0.06,2.72,0.07,34.03,0.44,0.04,0.24,0.04,0.23,1.05,7.32,0,1.16,0.52,0.36,0.93,0.1,1.93,1.05,0.15,0.29,2.86,0.08,0.01,0.19,0,2.39,0.17,0.15,0.19,0.02,0.35,0.13,0.3,1.19,0.03,3.53,0.03,2.56,8.82,0.1,0.01,0.14,0.05,0.01,0.11,1.14
tt1976009,6,Victor Frankenstein_1976009,28520,4.39,221,0.23,1.04,1.72,0.04,0.03,0.05,0.13,0.05,3.07,0.43,0.48,0.1,0.23,0.59,0.26,3.11,0.41,0.05,0.07,4.58,0.13,27.03,1.01,0.05,0.57,0.15,0.24,0.72,8.65,0.01,1.33,0.7,0.47,0.61,0.78,1.52,0.47,0.16,0.25,3.79,0.05,0.14,0.23,0.02,2.32,0.37,0.2,0.15,0.02,0.33,0.08,0.53,1.38,0.03,3.71,0.05,1.51,9.03,0.08,0.02,0.2,0.06,0.09,0.32,1.01
tt5816682,6.8,Victoria Abdul_5816682,17337,4.45,219,0.5,0.32,2.16,0.08,0.02,0.01,0.07,0.04,1.17,0.33,0.4,0.04,0.11,0.5,0.17,2.84,0.42,0.01,0.05,3.88,0.17,35.57,0.72,0.03,0.61,0.06,0.47,0.72,8.28,0.01,0.91,0.48,0.31,0.68,0.18,1.3,0.58,0.12,0.32,2.89,0.01,0.13,0.22,0,2.26,0.24,0.25,0.07,0.02,0.4,0.06,0.29,1.18,0.02,3.71,0.01,1.17,8.74,0.05,0.02,0.13,0.1,0.07,0.27,0.64
tt1491722,7.7,Vince The Roommate from Hell_1491722,22420,4.05,219,0.2,0.17,1.9,0.01,0.15,0.07,0.32,0.04,3.14,0.82,0.98,0.16,0.12,1.7,0.16,5.51,0.38,0.25,0.11,3.94,0.11,22.86,0.45,0.2,0.29,0.06,0.15,0.7,6.52,0,1.28,0.53,0.56,0.83,0.17,2.37,0.57,0.24,0.59,4.24,0.03,0.06,0.33,0.06,3.51,0.2,0.3,0.14,0.05,0.76,0.2,0.49,1.71,0.07,3.11,0.05,2.33,9.21,0.14,0.01,0.15,0.09,0,0.35,1.43
tt0055601,8,Viridiana_0055601,25174,4.18,197,0.25,0.3,1.58,0.07,0.07,0.02,0.32,0.06,2.27,0.45,0.39,0.07,0.26,0.37,0.29,2.38,0.37,0.01,0.06,3.4,0.18,23.74,0.77,0.1,0.57,0.15,0.54,0.52,9.48,0.06,1.16,0.68,0.37,0.69,0.38,1.57,0.7,0.23,0.33,3.74,0.03,0.26,0.28,0,2.13,0.38,0.31,0.09,0.02,0.19,0.09,0.6,1.56,0.05,6.54,0.04,1.2,11.08,0.14,0.04,0.16,0.21,0.07,0.18,1.19
tt5960374,5.9,Vox Lux_5960374,18545,4.23,257,0.13,0.35,2,0.01,0.09,0.02,0.24,0.06,3.7,0.71,0.49,0.04,0.17,0.98,0.15,4.86,0.47,0.08,0.05,3.91,0.05,26.18,0.75,0.07,0.37,0.05,0.23,0.59,8.1,0.01,1.22,0.57,0.56,0.89,0.08,1.69,0.44,0.18,0.37,3.34,0.01,0.12,0.23,0.03,2.77,0.34,0.21,0.13,0.04,0.39,0.11,0.85,1.67,0.02,3.5,0.06,1.92,9.08,0.08,0.03,0.15,0.14,0.04,0.14,1.3
tt0112209,7.2,VR 5_0112209,22688,4.55,257,0.16,0.3,0.93,0.02,0.01,0,0.13,0.02,1.31,0.24,0.31,0.09,0.11,0.3,0.08,1.97,0.78,0,0.09,5.4,0.15,35.16,1.11,0.03,0.31,0.16,0.1,0.58,8.51,0.03,0.77,0.99,0.32,0.36,0.32,1.55,0.37,0.04,0.31,2.94,0.07,0.05,0.09,0,1.57,0.33,0.2,0.23,0,0.3,0.02,0.31,1.08,0,4.15,0.02,1.36,8.18,0.04,0.02,0.11,0.05,0.13,0.42,0.59
tt2258858,7.5,Wadjda_2258858,23007,4.17,206,0.13,0.4,1.11,0.01,0.02,0,0.18,0.02,2.13,0.47,0.31,0.08,0.19,0.34,0.09,2.2,0.35,0.02,0.02,3.4,0.11,28.07,0.55,0.15,0.23,0.03,0.19,0.69,9.2,0.01,1.08,0.7,0.35,0.39,0.56,1.65,0.62,0.1,0.31,3.43,0.01,0.03,0.1,0,2.53,0.28,0.22,0.1,0,0.3,0.06,0.53,1.16,0,6.81,0.05,1,10.16,0.1,0.02,0.24,0.07,0.05,0.27,0.86
tt0016497,6,Waking Up the Town_0016497,25174,4.18,197,0.25,0.3,1.58,0.07,0.07,0.02,0.32,0.06,2.27,0.45,0.39,0.07,0.26,0.37,0.29,2.38,0.37,0.01,0.06,3.4,0.18,23.74,0.77,0.1,0.57,0.15,0.54,0.52,9.48,0.06,1.16,0.68,0.37,0.69,0.38,1.57,0.7,0.23,0.33,3.74,0.03,0.26,0.28,0,2.13,0.38,0.31,0.09,0.02,0.19,0.09,0.6,1.56,0.05,6.54,0.04,1.2,11.08,0.14,0.04,0.16,0.21,0.07,0.18,1.19
tt0067959,7.6,Walkabout_0067959,11426,4.21,257,0.04,0.53,1.3,0.03,0.02,0.01,0.16,0.02,3.3,0.42,0.63,0.11,0.17,0.6,0.13,3.11,0.64,0.1,0.03,3.47,0.13,28.25,0.95,0.05,0.35,0.09,0.1,0.6,8.92,0.01,1.33,0.88,0.48,0.4,0.89,1.91,0.19,0.14,0.33,3.67,0.01,0.07,0.24,0.01,1.7,0.32,0.32,0.12,0,0.43,0.04,0.33,1.44,0.04,4.98,0.02,1.51,8.32,0.07,0.02,0.2,0.08,0.03,0.42,1
tt0351977,6.2,Walking Tall_0351977,6949,4.01,209,0.09,0.23,1.94,0.03,0,0.04,0.23,0.01,3.24,0.69,0.86,0.07,0.09,0.68,0.19,3.77,0.19,0.06,0.06,3.08,0.09,31.67,0.85,0.1,0.59,0.03,0.29,0.29,7.09,0.03,1.25,0.66,0.43,0.55,0.04,1.38,0.63,0.27,0.36,3.25,0.01,0.12,0.26,0.01,3.45,0.39,0.12,0.12,0.01,0.36,0.07,0.52,1.18,0.09,2.89,0.06,2.36,9.37,0.13,0,0.22,0.1,0.07,0.23,1.18
tt0910970,8.4,WALL E_0910970,17510,4.5,255,0.1,0.27,0.65,0.02,0.01,0,0.07,0.02,1.06,0.13,0.21,0.07,0.15,0.26,0.04,0.71,0.63,0.01,0.07,4.32,0.03,35.76,0.88,0.01,0.45,0.14,0.09,0.43,10.3,0.01,1.33,1.03,0.21,0.25,0.11,1.03,0.15,0.06,0.08,4.27,0,0.13,0.15,0.01,0.47,0.36,0.14,0.18,0,0.15,0.03,0.46,1.07,0,5.07,0.01,0.39,9.5,0.05,0,0.07,0,0.07,0.23,0.45
tt1027718,6.2,Wall Street Money Never Sleeps_1027718,26954,4.24,228,0.18,1.37,1.57,0.02,0.14,0.01,0.15,0.02,3.79,0.66,0.64,0.07,0.13,0.78,0.16,2.93,0.65,0.03,0.05,3.71,0.04,31.16,1.1,0.06,0.39,0.06,0.13,0.52,7.95,0.02,1.59,0.52,0.37,0.53,0.37,1.57,0.49,0.19,0.4,3.3,0.03,0.03,0.2,0.01,1.81,0.13,0.25,0.06,0.01,0.37,0.08,0.56,1.37,0.04,3.92,0.13,2.02,8.48,0.1,0.01,0.12,0.1,0.05,0.31,1.02
tt0094291,7.3,Wall Street_0094291,31107,4.23,260,0.06,0.46,1.57,0.02,0.04,0.01,0.26,0.03,2.68,0.63,0.41,0.1,0.14,0.53,0.09,3.15,0.64,0.04,0.08,4.57,0.05,30.41,1,0.05,0.39,0.1,0.13,0.64,8.55,0.01,1.34,0.55,0.46,0.42,0.51,1.46,0.49,0.21,0.28,3.05,0.01,0.04,0.13,0,2.66,0.35,0.22,0.13,0.01,0.36,0.05,0.44,1.19,0.01,3.32,0.03,1.59,8.31,0.07,0.02,0.19,0.15,0.07,0.62,0.94
tt0493464,6.7,Wanted_0493464,24643,4.16,223,0.06,0.68,1.25,0.02,0.06,0.02,0.13,0.04,2.3,0.48,0.5,0.05,0.16,0.73,0.15,2.11,0.56,0.04,0.06,3.75,0.03,28.37,0.76,0.07,0.37,0.06,0.17,0.47,9.22,0.02,1.11,0.77,0.41,0.37,0.61,1.7,0.3,0.19,0.18,3.62,0.1,0.02,0.22,0.01,1.62,0.23,0.25,0.13,0.01,0.34,0.1,0.37,1.42,0.05,5.26,0.09,1.8,8.72,0.12,0.01,0.13,0.05,0.08,0.41,0.72
tt3450958,7.4,War for the Planet of the Apes_3450958,30815,4.47,243,0.1,0.62,0.62,0.02,0.01,0,0.1,0.01,1.09,0.16,0.18,0.03,0.13,0.47,0.08,1.55,0.73,0.04,0.03,3.87,0.07,29,0.56,0.03,0.36,0.13,0.16,0.46,10.05,0,0.62,1.33,0.25,0.22,1.08,1.72,0.22,0.07,0.13,5.53,0.01,0.07,0.14,0,0.78,0.22,0.21,0.1,0,0.35,0.02,0.51,1.58,0.02,6.66,0.02,1.09,8.82,0.06,0.01,0.09,0.04,0.1,0.66,0.38
tt1568911,7.2,War Horse_1568911,25275,4.27,219,0.2,0.72,1.7,0.04,0.03,0.04,0.17,0.03,2.74,0.34,0.47,0.17,0.16,0.36,0.26,2.12,0.28,0.02,0.08,4.16,0.06,28.97,0.78,0.05,0.52,0.17,0.27,0.77,8.44,0.02,1.37,0.83,0.37,0.57,0.4,1.5,0.7,0.13,0.18,3.75,0.04,0.08,0.22,0.01,1.8,0.43,0.23,0.17,0.01,0.28,0.09,0.59,1.23,0.04,5.43,0.05,1.04,9.81,0.08,0.01,0.07,0.08,0.08,0.25,0.79
tt0407304,6.6,War of the Worlds_0407304,17262,4.01,247,0.08,0.25,1.37,0.09,0.13,0.01,0.15,0.01,1.99,0.43,0.57,0.13,0.17,0.7,0.13,2.59,0.49,0.06,0.1,2.58,0.03,28.61,0.57,0.1,0.48,0.06,0.15,0.65,8.81,0,1.37,0.82,0.46,0.45,0.24,1.69,0.25,0.2,0.21,3.21,0,0.06,0.23,0.01,1.94,0.46,0.24,0.2,0.02,0.32,0.08,0.3,1.72,0.06,4.26,0.08,1.27,10.4,0.12,0.03,0.19,0.23,0.02,0.41,0.82
tt9686194,6.5,War of the Worlds_9686194,35751,4.13,250,0.1,0.88,1.18,0.03,0.04,0.28,0.1,0.03,2.42,0.49,0.41,0.05,0.24,0.6,0.26,1.28,0.59,0.08,0.08,4.21,0.04,26.86,0.69,0.05,0.43,0.09,0.19,0.67,9.54,0.01,1.91,1.28,0.4,0.46,0.59,1.16,0.53,0.12,0.16,3.88,0.12,0.07,0.16,0.01,0.9,0.29,0.28,0.13,0,0.12,0.03,0.51,1.12,0.04,4.25,0.13,1.27,8.69,0.08,0.01,0.11,0.04,0.04,0.37,0.71
tt0086567,7.1,WarGames_0086567,21488,4.43,252,0.07,0.2,1.12,0.05,0.03,0,0.12,0.02,1.9,0.4,0.44,0.05,0.09,0.46,0.18,2.1,0.37,0.07,0.04,3.88,0.08,32.59,1.07,0.04,0.42,0.07,0.14,0.6,8.25,0.01,1.18,0.61,0.52,0.35,0.21,1.29,0.4,0.13,0.23,2.97,0.01,0.1,0.15,0,1.29,0.35,0.25,0.13,0,0.26,0.07,0.36,1.18,0.02,3.02,0.07,1.24,8.11,0.1,0.02,0.15,0.09,0.06,0.29,0.72
tt0423510,7.4,Warm Springs_0423510,21729,4.31,217,0.12,0.13,1.8,0.08,0.02,0.04,0.21,0.05,2.2,0.45,0.45,0.06,0.2,0.41,0.17,2.72,0.68,0.01,0.03,3.9,0.13,29.37,0.83,0.1,0.57,0.06,0.28,0.76,8.71,0.02,1.19,0.51,0.49,0.7,0.39,1.34,0.64,0.17,0.27,3.56,0.01,0.06,0.19,0.01,2.12,0.22,0.19,0.13,0.02,0.25,0.09,0.4,1.33,0.03,4.7,0.07,1,9.16,0.1,0.05,0.16,0.12,0.09,0.44,0.95
tt5113250,4.8,Warning Shot_5113250,20173,4.1,234,0.06,0.16,1.86,0,0.05,0.01,0.3,0.01,4.11,0.44,0.67,0.09,0.1,0.88,0.2,3.88,0.23,0.05,0.06,2.95,0.07,28.88,0.4,0.12,0.26,0.09,0.15,0.35,7.36,0.01,1.46,0.63,0.66,0.77,0.23,1.74,0.48,0.19,0.31,3.39,0.01,0.05,0.21,0.01,2.95,0.58,0.22,0.09,0,0.57,0.01,0.46,1.4,0,4.85,0.02,2.72,10.37,0.14,0.02,0.22,0.06,0.05,0.21,1.48
tt0078517,7.2,Warriors Two_0078517,21341,3.99,254,0.05,0.14,1.01,0,0.05,0.01,0.12,0.01,1.74,0.33,0.43,0.09,0.08,0.75,0.1,2.38,0.37,0.1,0.12,3.42,0.09,32.16,0.77,0.02,0.17,0.12,0.09,0.33,6.69,0,0.79,0.8,0.33,0.31,0.22,1,0.18,0.11,0.12,3.47,0,0.03,0.09,0,1.58,0.53,0.36,0.17,0.01,0.23,0.02,0.39,1.05,0,3.62,0.05,1.42,7.15,0.07,0.01,0.13,0.02,0.05,0.66,0.71
tt1291584,8.1,Warrior_1291584,23862,4.24,231,0.09,0.62,1.58,0.03,0.03,0.01,0.12,0.02,3.03,0.46,0.62,0.07,0.11,0.53,0.16,2.29,0.54,0.03,0.08,3.29,0.03,33.35,0.82,0.04,0.36,0.05,0.2,0.73,9.21,0,1.02,0.57,0.43,0.51,0.21,1.3,0.25,0.27,0.31,3,0.03,0.06,0.16,0,2.07,0.36,0.13,0.23,0.01,0.32,0.05,0.57,1.09,0.03,4.18,0.05,1.72,9.12,0.13,0,0.16,0.04,0.05,0.41,0.92
tt0409459,7.6,Watchmen_0409459,27771,4.4,231,0.06,0.3,1.7,0.03,0.06,0.03,0.17,0.01,2.66,0.59,0.52,0.06,0.13,0.51,0.15,3.14,0.74,0.08,0.08,3.85,0.11,32.57,0.85,0.04,0.36,0.1,0.18,0.41,8.01,0.01,1,0.71,0.44,0.67,0.48,1.86,0.39,0.16,0.32,3.25,0.04,0.12,0.15,0.01,1.8,0.35,0.19,0.13,0.01,0.41,0.1,0.58,1.17,0.01,3.82,0.03,1.96,8.52,0.1,0.02,0.13,0.08,0.06,0.28,0.88
tt1067583,6.9,Water for Elephants_1067583,29088,4.27,205,0.03,0.27,1.56,0.07,0.04,0.02,0.23,0.01,2.74,0.53,0.35,0.06,0.17,0.53,0.11,2.84,0.6,0.04,0.1,3.43,0.08,31.77,0.56,0.07,0.5,0.08,0.17,0.95,7.88,0.02,1,0.74,0.55,0.56,0.46,1.74,0.52,0.2,0.27,3.21,0.03,0.06,0.14,0.01,1.54,0.21,0.25,0.15,0.01,0.32,0.06,0.43,1.3,0.01,5.48,0.03,1.65,9.58,0.19,0,0.18,0.13,0.06,0.36,1.07
tt0114898,6.3,Waterworld_0114898,25224,4.36,252,0.05,0.11,1.38,0.03,0.01,0.01,0.1,0.02,2.07,0.33,0.32,0.13,0.17,0.38,0.23,1.63,0.43,0.03,0.08,4.47,0.05,29.51,0.61,0.04,0.46,0.08,0.27,0.68,9.04,0,1.8,1.32,0.33,0.47,0.62,1.11,0.31,0.11,0.12,3.2,0.01,0.07,0.15,0,1.32,0.23,0.21,0.1,0,0.17,0.02,0.34,1.26,0.01,5.31,0.03,0.97,10.09,0.05,0.03,0.19,0.09,0.06,0.24,0.57
tt8652728,7.5,Waves_8652728,27576,4.07,225,0.09,0.39,1.94,0.01,0.06,0.05,0.12,0.01,3.85,0.42,0.45,0.11,0.1,0.92,0.11,3.47,0.42,0.03,0.03,2.98,0.09,30.16,0.45,0.13,0.34,0.05,0.15,0.99,7.59,0,1.2,0.75,0.5,0.73,0.15,1.86,0.28,0.32,0.21,3.39,0,0.07,0.21,0.01,2.19,0.23,0.08,0.11,0.02,0.35,0.05,0.74,1.41,0.04,4.4,0.06,1.22,10.95,0.1,0.01,0.23,0.01,0.01,0.27,1.16
tt0096426,6.1,Waxwork_0096426,12487,4.19,206,0.1,0.49,1.67,0.05,0.02,0.02,0.22,0.06,2.46,0.54,0.62,0.24,0.17,0.7,0.1,3.21,0.35,0.09,0.04,3.83,0.11,30.2,0.29,0.09,0.47,0.06,0.31,0.77,8.2,0.01,1.35,0.94,0.42,0.48,0.46,1.95,0.48,0.14,0.17,3.38,0.03,0.08,0.29,0,1.98,0.38,0.13,0.09,0.02,0.42,0.1,0.57,0.99,0.03,3.16,0.02,1.43,9.54,0.07,0.01,0.14,0.09,0.04,0.39,0.99
tt2018166,6.6,Way Back Home_2018166,25775,4.32,254,0.08,0.61,1.06,0.04,0.01,0,0.14,0.03,1.87,0.28,0.28,0.05,0.1,0.35,0.13,1.53,0.54,0.05,0.05,4.28,0.07,29.49,0.68,0.11,0.39,0.11,0.26,0.61,10.1,0.01,0.96,0.94,0.39,0.36,0.48,1.13,0.37,0.1,0.19,3.15,0.01,0.07,0.13,0,1.06,0.19,0.28,0.14,0.01,0.21,0.04,0.52,1.01,0.03,6.16,0.03,0.99,8.1,0.06,0.02,0.08,0.09,0.16,0.66,0.62
tt1059741,6.2,Wayside_1059741,25339,4.17,232,0.13,0.65,1.92,0.02,0.02,0.05,0.14,0.01,2.91,0.57,0.58,0.14,0.14,0.89,0.13,3.58,0.74,0.1,0.04,4.17,0.1,27.59,0.62,0.07,0.4,0.08,0.19,0.72,7.32,0,1.46,0.61,0.33,0.67,0.45,1.9,0.35,0.17,0.32,3.76,0.01,0.06,0.19,0.01,2.43,0.33,0.13,0.11,0.01,0.43,0.06,0.67,1.35,0.04,3.64,0.05,1.74,9.73,0.1,0.01,0.22,0.05,0.07,0.3,0.97
tt1389137,7,We Bought a Zoo_1389137,22584,4.23,221,0.15,0.88,1.94,0.05,0.06,0.01,0.22,0,3.72,0.67,0.6,0.07,0.13,0.72,0.15,3.65,0.39,0.06,0.08,4.04,0.08,29.19,0.73,0.03,0.46,0.09,0.26,0.54,7.32,0.01,1.51,0.64,0.45,0.74,0.31,1.7,0.49,0.18,0.3,3.71,0.02,0.01,0.19,0.01,2.08,0.33,0.23,0.14,0.01,0.35,0.06,0.52,1.07,0.02,5.25,0.05,1.55,10.59,0.13,0.02,0.12,0.06,0.01,0.19,1.1
tt1242460,7.4,We Need to Talk About Kevin_1242460,28588,4.23,232,0.09,0.15,1.22,0.03,0.03,0.02,0.18,0.02,2.33,0.31,0.38,0.1,0.3,0.54,0.09,1.6,0.65,0.06,0.05,5.32,0.09,29.39,0.55,0.08,0.44,0.12,0.17,0.66,8.67,0,1.38,0.61,0.47,0.57,0.59,1.19,0.29,0.14,0.21,3.54,0,0.13,0.13,0.01,1.65,0.26,0.11,0.11,0,0.3,0.03,0.59,1.12,0.01,6.11,0.04,1.16,9.21,0.08,0.02,0.08,0.06,0.13,0.5,0.91
tt0498399,6.8,We Own the Night_0498399,31828,4.31,246,0.1,0.52,1.34,0.05,0.01,0.06,0.1,0.03,2.84,0.39,0.51,0.08,0.18,0.53,0.08,3.18,0.55,0.08,0.14,3.19,0.04,32.21,0.75,0.03,0.45,0.14,0.05,0.49,8.55,0.02,0.95,0.8,0.32,0.46,0.38,1.67,0.53,0.21,0.22,3.72,0.03,0.12,0.14,0,2.1,0.35,0.36,0.11,0,0.25,0.04,0.52,0.99,0.02,5.06,0.05,1.2,9.7,0.07,0,0.08,0.04,0.07,0.16,0.84
tt0396269,7,Wedding Crashers_0396269,20639,4.16,207,0.16,0.28,2.06,0.03,0.12,0.01,0.1,0.04,3.4,0.52,0.62,0.16,0.07,0.65,0.14,3.93,0.6,0.15,0.02,3.63,0.05,31.43,0.56,0.06,0.31,0.03,0.13,0.86,7.07,0.01,1.1,0.44,0.36,0.76,0.24,1.81,0.5,0.29,0.34,3.2,0.02,0.02,0.1,0.01,2.41,0.29,0.09,0.08,0.01,0.47,0.11,0.58,1.14,0.02,3.86,0.03,1.68,9.91,0.12,0.01,0.26,0.12,0.04,0.26,1.08
tt9072146,7.6,Welcome to Upload_9072146,8614,4.19,233,0.14,0.36,2.4,0.01,0.03,0.03,0.16,0.05,3.33,0.26,0.65,0.06,0.12,0.84,0.28,3.18,0.5,0.16,0.06,4.38,0.05,32.24,0.72,0.08,0.46,0.02,0.13,0.63,7.49,0.01,1.4,0.37,0.52,0.89,0.22,1.57,0.35,0.08,0.29,3.18,0.07,0.1,0.24,0.01,2.53,0.33,0.16,0.16,0,0.35,0.03,0.64,0.93,0.02,3.65,0.05,1.16,9.74,0.08,0,0.19,0.08,0.08,0.27,0.96
tt0111686,6.4,Wes Craven s New Nightmare_0111686,20871,4.34,226,0.15,0.71,1.06,0.01,0.01,0.01,0.16,0.03,2.61,0.39,0.4,0.1,0.27,0.7,0.27,1.76,0.57,0.05,0.09,4.71,0.1,29.1,0.6,0.08,0.44,0.11,0.21,0.82,8.97,0,1.46,0.83,0.36,0.44,0.6,1.75,0.64,0.11,0.24,4.48,0.01,0.08,0.15,0,1.51,0.33,0.18,0.1,0.02,0.31,0.07,0.82,0.93,0.01,5.5,0.03,1.26,9.07,0.11,0.02,0.13,0.02,0.1,0.6,0.77
tt0475784,8.4,Westworld_0475784,12518,4.24,217,0.09,0.61,1.21,0.03,0.08,0.02,0.13,0.03,2.5,0.61,0.37,0.09,0.17,0.56,0.11,2.88,0.51,0.02,0.04,3.87,0.09,28.29,0.67,0.06,0.42,0.1,0.23,0.49,8.6,0.01,1.21,0.81,0.44,0.39,0.54,1.86,0.54,0.16,0.18,3.39,0.02,0.09,0.1,0,2.46,0.21,0.23,0.1,0.02,0.33,0.05,0.42,1.46,0.02,5.6,0.08,2.19,8.58,0.15,0.02,0.1,0.07,0.08,0.32,0.86
tt0103241,7,What About Bob_0103241,22565,4.13,243,0.09,0.22,1.84,0.02,0.06,0.02,0.23,0.03,2.93,0.4,0.58,0.06,0.09,0.52,0.2,3.79,0.58,0.04,0.11,3.37,0.11,33.43,0.78,0.09,0.24,0.04,0.08,0.69,7.51,0,1.25,0.69,0.47,0.67,0.33,1.83,0.6,0.2,0.33,3.13,0,0.03,0.13,0,2.39,0.4,0.17,0.05,0,0.48,0.07,0.5,0.95,0.02,3.53,0.07,1.46,10.46,0.05,0.01,0.16,0.14,0.04,0.31,1.05
tt0161081,6.6,What Lies Beneath_0161081,19267,4.23,239,0.15,0.29,1.67,0.05,0.04,0.01,0.15,0.01,3.06,0.36,0.67,0.07,0.2,0.59,0.24,3.2,0.43,0.08,0.13,3.7,0.1,28.24,0.58,0.07,0.5,0.05,0.16,0.47,8.17,0.02,1.32,0.73,0.45,0.73,0.23,1.97,0.43,0.17,0.22,3.75,0.07,0.15,0.17,0,1.79,0.35,0.19,0.09,0.03,0.4,0.09,0.4,1.32,0.03,6.22,0.07,2.15,10.56,0.11,0.03,0.23,0.05,0.07,0.25,1.07
tt0023686,7,What Price Hollywood_0023686,26012,4.05,235,0.06,0.48,1.66,0.02,0.03,0.03,0.25,0.02,2.32,0.51,0.38,0.16,0.12,0.41,0.16,2.79,0.54,0.07,0.07,3.42,0.13,30.82,0.6,0.08,0.41,0.1,0.22,0.59,7.62,0.04,1,0.34,0.33,0.48,0.21,1.53,0.76,0.25,0.36,3.18,0.01,0.02,0.16,0,2.31,0.37,0.24,0.1,0.01,0.37,0.03,0.38,1.1,0.02,4.03,0.05,1.74,9.12,0.07,0.03,0.18,0.06,0.04,0.25,0.93
